chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
19,T20.21,"Burn of second degree of ear [any part, except ear drum]",excludes2,burn of ear drum (T28.41-),T28.41-,T28
19,T20.31,"Burn of third degree of ear [any part, except ear drum]",excludes2,burn of ear drum (T28.41-),T28.41-,T28
19,T20.41,"Corrosion of unspecified degree of ear [any part, except ear drum]",excludes2,corrosion of ear drum (T28.91-),T28.91-,T28
19,T20.51,"Corrosion of first degree of ear [any part, except ear drum]",excludes2,corrosion of ear drum (T28.91-),T28.91-,T28
19,T20.61,"Corrosion of second degree of ear [any part, except ear drum]",excludes2,corrosion of ear drum (T28.91-),T28.91-,T28
19,T20.71,"Corrosion of third degree of ear [any part, except ear drum]",excludes2,corrosion of ear drum (T28.91-),T28.91-,T28
19,T21,Burn and corrosion of trunk,excludes2,burns and corrosion of axilla (T22.- with fifth character 4),,
19,T21,Burn and corrosion of trunk,excludes2,burns and corrosion of scapular region (T22.- with fifth character 6),,
19,T21,Burn and corrosion of trunk,excludes2,burns and corrosion of shoulder (T22.- with fifth character 5),,
19,T21.07,Burn of unspecified degree of female genital region,excludes2,burn of vagina (T28.3),T28.3,T28
19,T21.17,Burn of first degree of female genital region,excludes2,burn of vagina (T28.3),T28.3,T28
19,T21.27,Burn of second degree of female genital region,excludes2,burn of vagina (T28.3),T28.3,T28
19,T21.37,Burn of third degree of female genital region,excludes2,burn of vagina (T28.3),T28.3,T28
19,T21.47,Corrosion of unspecified degree of female genital region,excludes2,corrosion of vagina (T28.8),T28.8,T28
19,T21.57,Corrosion of first degree of female genital region,excludes2,corrosion of vagina (T28.8),T28.8,T28
19,T21.67,Corrosion of second degree of female genital region,excludes2,corrosion of vagina (T28.8),T28.8,T28
19,T21.77,Corrosion of third degree of female genital region,excludes2,corrosion of vagina (T28.8),T28.8,T28
19,T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand",excludes2,burn and corrosion of interscapular region (T21.-),T21.-,T21
19,T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand",excludes2,burn and corrosion of wrist and hand (T23.-),T23.-,T23
19,T24,"Burn and corrosion of lower limb, except ankle and foot",excludes2,burn and corrosion of ankle and foot (T25.-),T25.-,T25
19,T24,"Burn and corrosion of lower limb, except ankle and foot",excludes2,burn and corrosion of hip region (T21.-),T21.-,T21
19,T25.02,Burn of unspecified degree of foot,excludes2,burn of unspecified degree of toe(s) (nail) (T25.03-),T25.03-,T25
19,T25.12,Burn of first degree of foot,excludes2,burn of first degree of toe(s) (nail) (T25.13-),T25.13-,T25
19,T25.22,Burn of second degree of foot,excludes2,burn of second degree of toe(s) (nail) (T25.23-),T25.23-,T25
19,T25.32,Burn of third degree of foot,excludes2,burn of third degree of toe(s) (nail) (T25.33-),T25.33-,T25
19,T25.42,Corrosion of unspecified degree of foot,excludes2,corrosion of unspecified degree of toe(s) (nail) (T25.43-),T25.43-,T25
19,T25.52,Corrosion of first degree of foot,excludes2,corrosion of first degree of toe(s) (nail) (T25.53-),T25.53-,T25
19,T25.62,Corrosion of second degree of foot,excludes2,corrosion of second degree of toe(s) (nail) (T25.63-),T25.63-,T25
19,T25.72,Corrosion of third degree of foot,excludes2,corrosion of third degree of toe(s) (nail) (T25.73-),T25.73-,T25
19,Block T33-T34,Frostbite (T33-T34),excludes2,"hypothermia and other effects of reduced temperature (T68, T69.-)",T68; T69.-,T68; T69
19,T33.4,Superficial frostbite of arm,excludes2,superficial frostbite of wrist and hand (T33.5-),T33.5-,T33
19,T33.52,Superficial frostbite of hand,excludes2,superficial frostbite of fingers (T33.53-),T33.53-,T33
19,T33.7,Superficial frostbite of knee and lower leg,excludes2,superficial frostbite of ankle and foot (T33.8-),T33.8-,T33
19,T34.4,Frostbite with tissue necrosis of arm,excludes2,frostbite with tissue necrosis of wrist and hand (T34.5-),T34.5-,T34
19,T34.52,Frostbite with tissue necrosis of hand,excludes2,frostbite with tissue necrosis of finger(s) (T34.53-),T34.53-,T34
19,T34.7,Frostbite with tissue necrosis of knee and lower leg,excludes2,frostbite with tissue necrosis of ankle and foot (T34.8-),T34.8-,T34
19,Block T36-T50,"Poisoning by, adverse effects of and underdosing of drugs, medicaments and biological substances (T36-T50)",excludes2,abuse and dependence of psychoactive substances (F10-F19),F10-F19,F10
19,Block T36-T50,"Poisoning by, adverse effects of and underdosing of drugs, medicaments and biological substances (T36-T50)",excludes2,abuse of non-dependence-producing substances (F55.-),F55.-,F55
19,Block T36-T50,"Poisoning by, adverse effects of and underdosing of drugs, medicaments and biological substances (T36-T50)",excludes2,immunodeficiency due to drugs (D84.821),D84.821,D84
19,Block T36-T50,"Poisoning by, adverse effects of and underdosing of drugs, medicaments and biological substances (T36-T50)",excludes2,drug reaction and poisoning affecting newborn (P00-P96),P00-P96,P00
19,Block T36-T50,"Poisoning by, adverse effects of and underdosing of drugs, medicaments and biological substances (T36-T50)",excludes2,pathological drug intoxication (inebriation) (F10-F19),F10-F19,F10
19,T40,"Poisoning by, adverse effect of and underdosing of narcotics and psychodysleptics [hallucinogens]",excludes2,drug dependence and related mental and behavioral disorders due to psychoactive substance use (F10.-F19.-),F10.-F19.-,F10
19,T41.3,"Poisoning by, adverse effect of and underdosing of local anesthetics",excludes2,poisoning by cocaine used as a central nervous system stimulant (T40.5X1-T40.5X4),T40.5X1-T40.5X4,T40
19,T42,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",excludes2,drug dependence and related mental and behavioral disorders due to psychoactive substance use (F10.--F19.-),F10.--F19.-,F10
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,appetite depressants (T50.5-),T50.5-,T50
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,barbiturates (T42.3-),T42.3-,T42
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,benzodiazepines (T42.4-),T42.4-,T42
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,drug dependence and related mental and behavioral disorders due to psychoactive substance use (F10.- -F19.-),F10.--F19.-,F10
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,methaqualone (T42.6-),T42.6-,T42
19,T43,"Poisoning by, adverse effect of and underdosing of psychotropic drugs, not elsewhere classified",excludes2,psychodysleptics [hallucinogens] (T40.7-T40.9-),T40.7-T40.9-,T40
19,T44.8,"Poisoning by, adverse effect of and underdosing of centrally-acting and adrenergic-neuron- blocking agents",excludes2,"poisoning by, adverse effect of and underdosing of clonidine (T46.5)",T46.5,T46
19,T44.8,"Poisoning by, adverse effect of and underdosing of centrally-acting and adrenergic-neuron- blocking agents",excludes2,"poisoning by, adverse effect of and underdosing of guanethidine (T46.5)",T46.5,T46
19,T45.2,"Poisoning by, adverse effect of and underdosing of vitamins",excludes2,"poisoning by, adverse effect of and underdosing of nicotinic acid (derivatives) (T46.7)",T46.7,T46
19,T45.2,"Poisoning by, adverse effect of and underdosing of vitamins",excludes2,"poisoning by, adverse effect of and underdosing of iron (T45.4)",T45.4,T45
19,T45.2,"Poisoning by, adverse effect of and underdosing of vitamins",excludes2,"poisoning by, adverse effect of and underdosing of vitamin K (T45.7)",T45.7,T45
19,T45.52,"Poisoning by, adverse effect of and underdosing of antithrombotic drugs",excludes2,"poisoning by, adverse effect of and underdosing of aspirin (T39.01-)",T39.01-,T39
19,T45.52,"Poisoning by, adverse effect of and underdosing of antithrombotic drugs",excludes2,"poisoning by, adverse effect of and underdosing of acetylsalicylic acid (T39.01-)",T39.01-,T39
19,T45.8,"Poisoning by, adverse effect of and underdosing of other primarily systemic and hematological agents",excludes2,"poisoning by, adverse effect of and underdosing of immunoglobulin (T50.Z1)",T50.Z1,T50
19,T45.8,"Poisoning by, adverse effect of and underdosing of other primarily systemic and hematological agents",excludes2,"poisoning by, adverse effect of and underdosing of iron (T45.4)",T45.4,T45
19,T45.8,"Poisoning by, adverse effect of and underdosing of other primarily systemic and hematological agents",excludes2,transfusion reactions (T80.-),T80.-,T80
19,T46.5,"Poisoning by, adverse effect of and underdosing of other antihypertensive drugs",excludes2,"poisoning by, adverse effect of and underdosing of beta-adrenoreceptor antagonists (T44.7)",T44.7,T44
19,T46.5,"Poisoning by, adverse effect of and underdosing of other antihypertensive drugs",excludes2,"poisoning by, adverse effect of and underdosing of calcium-channel blockers (T46.1)",T46.1,T46
19,T46.5,"Poisoning by, adverse effect of and underdosing of other antihypertensive drugs",excludes2,"poisoning by, adverse effect of and underdosing of diuretics (T50.0-T50.2)",T50.0-T50.2,T50
19,T47.6,"Poisoning by, adverse effect of and underdosing of antidiarrheal drugs",excludes2,"poisoning by, adverse effect of and underdosing of systemic antibiotics and other anti-infectives (T36-T37)",T36-T37,T36
19,T48.5,"Poisoning by, adverse effect of and underdosing of other anti-common-cold drugs",excludes2,"poisoning by, adverse effect of and underdosing of antipyretics, NEC (T39.9-)",T39.9-,T39
19,T48.5,"Poisoning by, adverse effect of and underdosing of other anti-common-cold drugs",excludes2,"poisoning by, adverse effect of and underdosing of non-steroidal antiinflammatory drugs (T39.3-)",T39.3-,T39
19,T48.5,"Poisoning by, adverse effect of and underdosing of other anti-common-cold drugs",excludes2,"poisoning by, adverse effect of and underdosing of salicylates (T39.0-)",T39.0-,T39
19,T51.0,Toxic effect of ethanol,excludes2,"acute alcohol intoxication or 'hangover' effects (F10.129, F10.229, F10.929)",F10.129; F10.229; F10.929,F10
19,T51.0,Toxic effect of ethanol,excludes2,"drunkenness (F10.129, F10.229, F10.929)",F10.129; F10.229; F10.929,F10
19,T51.0,Toxic effect of ethanol,excludes2,"pathological alcohol intoxication (F10.129, F10.229, F10.929)",F10.129; F10.229; F10.929,F10
19,T59.81,Toxic effect of smoke,excludes2,toxic effect of cigarette (tobacco) smoke (T65.22-),T65.22-,T65
19,T63,Toxic effect of contact with venomous animals and plants,excludes2,"ingestion of toxic animal or plant (T61.-, T62.-)",T61.-; T62.-,T61; T62
19,T63.5,Toxic effect of contact with venomous fish,excludes2,poisoning by ingestion of fish (T61.-),T61.-,T61
19,T63.6,Toxic effect of contact with other venomous marine animals,excludes2,poisoning by ingestion of shellfish (T61.78-),T61.78-,T61
19,T65.2,Toxic effect of tobacco and nicotine,excludes2,nicotine dependence (F17.-),F17.-,F17
19,T67,Effects of heat and light,excludes2,burns (T20-T31),T20-T31,T20
19,T67,Effects of heat and light,excludes2,sunburn (L55.-),L55.-,L55
19,T67,Effects of heat and light,excludes2,sweat disorder due to heat (L74-L75),L74-L75,L74
19,T68,Hypothermia,excludes2,frostbite (T33-T34),T33-T34,T33
19,T69,Other effects of reduced temperature,excludes2,frostbite (T33-T34),T33-T34,T33
19,T70.2,Other and unspecified effects of high altitude,excludes2,polycythemia due to high altitude (D75.1),D75.1,D75
19,T74.1,"Physical abuse, confirmed",excludes2,sexual abuse (T74.2-),T74.2-,T74
19,T74.12,"Child physical abuse, confirmed",excludes2,shaken infant syndrome (T74.4),T74.4,T74
19,T75,Other and unspecified effects of other external causes,excludes2,burns (electric) (T20-T31),T20-T31,T20
19,T78,"Adverse effects, not elsewhere classified",excludes2,complications of surgical and medical care NEC (T80-T88),T80-T88,T80
19,T78.05,Anaphylactic reaction due to tree nuts and seeds,excludes2,anaphylactic reaction due to peanuts (T78.01),T78.01,T78
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,allergic and dietetic gastroenteritis and colitis (K52.29),K52.29,K52
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,allergic rhinitis due to food (J30.5),J30.5,J30
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,"dermatitis due to food in contact with skin (L23.6, L24.6, L25.4)",L23.6; L24.6; L25.4,L23; L24; L25
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,dermatitis due to ingested food (L27.2),L27.2,L27
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,food protein-induced enterocolitis syndrome (K52.21),K52.21,K52
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes2,food protein-induced enteropathy (K52.22),K52.22,K52
19,T79,"Certain early complications of trauma, not elsewhere classified",excludes2,acute respiratory distress syndrome (J80),J80,J80
19,T79,"Certain early complications of trauma, not elsewhere classified",excludes2,complications occurring during or following medical procedures (T80-T88),T80-T88,T80
19,T79,"Certain early complications of trauma, not elsewhere classified",excludes2,complications of surgical and medical care NEC (T80-T88),T80-T88,T80
19,T79,"Certain early complications of trauma, not elsewhere classified",excludes2,newborn respiratory distress syndrome (P22.0),P22.0,P22
19,T79.6,Traumatic ischemia of muscle,excludes2,anterior tibial syndrome (M76.8),M76.8,M76
19,T79.6,Traumatic ischemia of muscle,excludes2,compartment syndrome (traumatic) (T79.A-),T79.A-,T79
19,T79.6,Traumatic ischemia of muscle,excludes2,nontraumatic ischemia of muscle (M62.2-),M62.2-,M62
19,T79.7,Traumatic subcutaneous emphysema,excludes2,emphysema NOS (J43),J43,J43
19,T79.7,Traumatic subcutaneous emphysema,excludes2,emphysema (subcutaneous) resulting from a procedure (T81.82),T81.82,T81
19,T79.A,Traumatic compartment syndrome,excludes2,traumatic ischemic infarction of muscle (T79.6),T79.6,T79
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,"any encounters with medical care for postprocedural conditions in which no complications are present, such as:",,
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,artificial opening status (Z93.-),Z93.-,Z93
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,closure of external stoma (Z43.-),Z43.-,Z43
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,fitting and adjustment of external prosthetic device (Z44.-),Z44.-,Z44
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,burns and corrosions from local applications and irradiation (T20-T32),T20-T32,T20
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,"complications of surgical procedures during pregnancy, childbirth and the puerperium (O00-O9A)",O00-O9A,O00
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,mechanical complication of respirator [ventilator] (J95.850),J95.850,J95
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,poisoning and toxic effects of drugs and chemicals (T36-T65 with fifth or sixth character 1-4 or 6),,
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,postprocedural fever (R50.82),R50.82,R50
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,"specified complications classified elsewhere, such as:",,
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,cerebrospinal fluid leak from spinal puncture (G97.0),G97.0,G97
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,colostomy malfunction (K94.0-),K94.0-,K94
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,disorders of fluid and electrolyte imbalance (E86-E87),E86-E87,E86
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,functional disturbances following cardiac surgery (I97.0-I97.1),I97.0-I97.1,I97
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,"intraoperative and postprocedural complications of specified body systems (D78.-, E36.-, E89.-, G97.3-, G97.4, H59.3-, H59.-, H95.2-, H95.3, I97.4-, I97.5, J95.6-, J95.7, K91.6-, L76.-, M96.-, N99.-)",D78.-; E36.-; E89.-; G97.3-; G97.4; H59.3-; H59.-; H95.2-; H95.3; I97.4-; I97.5; J95.6-; J95.7; K91.6-; L76.-; M96.-; N99.-,D78; E36; E89; G97; H59; H95; I97; J95; K91; L76; M96; N99
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,"ostomy complications (J95.0-, K94.-, N99.5-)",J95.0-; K94.-; N99.5-,J95; K94; N99
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,postgastric surgery syndromes (K91.1),K91.1,K91
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,postlaminectomy syndrome NEC (M96.1),M96.1,M96
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,postmastectomy lymphedema syndrome (I97.2),I97.2,I97
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,postsurgical blind-loop syndrome (K91.2),K91.2,K91
19,Block T80-T88,"Complications of surgical and medical care, not elsewhere classified (T80-T88)",excludes2,ventilator associated pneumonia (J95.851),J95.851,J95
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,bone marrow transplant rejection (T86.01),T86.01,T86
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,febrile nonhemolytic transfusion reaction (R50.84),R50.84,R50
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,fluid overload due to transfusion (E87.71),E87.71,E87
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,posttransfusion purpura (D69.51),D69.51,D69
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,transfusion associated circulatory overload (TACO) (E87.71),E87.71,E87
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,transfusion (red blood cell) associated hemochromatosis (E83.111),E83.111,E83
19,T80,"Complications following infusion, transfusion and therapeutic injection",excludes2,transfusion related acute lung injury (TRALI) (J95.84),J95.84,J95
19,T80.1,"Vascular complications following infusion, transfusion and therapeutic injection",excludes2,extravasation of vesicant agent (T80.81-),T80.81-,T80
19,T80.1,"Vascular complications following infusion, transfusion and therapeutic injection",excludes2,infiltration of vesicant agent (T80.81-),T80.81-,T80
19,T80.1,"Vascular complications following infusion, transfusion and therapeutic injection",excludes2,"vascular complications specified as due to prosthetic devices, implants and grafts (T82.8-, T83.8-, T84.8-, T85.8-)",T82.8-; T83.8-; T84.8-; T85.8-,T82; T83; T84; T85
19,T80.1,"Vascular complications following infusion, transfusion and therapeutic injection",excludes2,postprocedural vascular complications (T81.7-),T81.7-,T81
19,T80.2,"Infections following infusion, transfusion and therapeutic injection",excludes2,"infections specified as due to prosthetic devices, implants and grafts (T82.6-T82.7, T83.5-T83.6, T84.5-T84.7, T85.7)",T82.6-T82.7; T83.5-T83.6; T84.5-T84.7; T85.7,T82; T83; T84; T85
19,T80.2,"Infections following infusion, transfusion and therapeutic injection",excludes2,postprocedural infections (T81.4-),T81.4-,T81
19,T80.6,Other serum reactions,excludes2,serum hepatitis (B16-B19),B16-B19,B16
19,T80.82,Complication of immune effector cellular therapy,excludes2,adverse effect of immune checkpoint inhibitors and immunostimulant drugs (T45.AX5),T45.AX5,T45
19,T80.82,Complication of immune effector cellular therapy,excludes2,complication of bone marrow transplant (T86.0),T86.0,T86
19,T80.82,Complication of immune effector cellular therapy,excludes2,complication of stem cell transplant (T86.5),T86.5,T86
19,T81,"Complications of procedures, not elsewhere classified",excludes2,complications following immunization (T88.0-T88.1),T88.0-T88.1,T88
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"complications following infusion, transfusion and therapeutic injection (T80.-)",T80.-,T80
19,T81,"Complications of procedures, not elsewhere classified",excludes2,complications of transplanted organs and tissue (T86.-),T86.-,T86
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"specified complications classified elsewhere, such as:",,
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"complication of prosthetic devices, implants and grafts (T82-T85)",T82-T85,T82
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"dermatitis due to drugs and medicaments (L23.3, L24.4, L25.1, L27.0-L27.1)",L23.3; L24.4; L25.1; L27.0-L27.1,L23; L24; L25; L27
19,T81,"Complications of procedures, not elsewhere classified",excludes2,endosseous dental implant failure (M27.6-),M27.6-,M27
19,T81,"Complications of procedures, not elsewhere classified",excludes2,floppy iris syndrome (IFIS) (intraoperative) H21.81,,
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"intraoperative and postprocedural complications of specific body system (D78.-, E36.-, E89.-, G97.3-, G97.4, H59.3-, H59.-, H95.2-, H95.3, I97.4-, I97.5, J95, K91.-, L76.-, M96.-, N99.-)",D78.-; E36.-; E89.-; G97.3-; G97.4; H59.3-; H59.-; H95.2-; H95.3; I97.4-; I97.5; J95; K91.-; L76.-; M96.-; N99.-,D78; E36; E89; G97; H59; H95; I97; J95; K91; L76; M96; N99
19,T81,"Complications of procedures, not elsewhere classified",excludes2,"ostomy complications (J95.0-, K94.-, N99.5-)",J95.0-; K94.-; N99.5-,J95; K94; N99
19,T81,"Complications of procedures, not elsewhere classified",excludes2,plateau iris syndrome (post-iridectomy) (postprocedural) H21.82,,
19,T81,"Complications of procedures, not elsewhere classified",excludes2,poisoning and toxic effects of drugs and chemicals (T36-T65 with fifth or sixth character 1-4),,
19,T81.4,Infection following a procedure,excludes2,bleb associated endophthalmitis (H59.4-),H59.4-,H59
19,T81.4,Infection following a procedure,excludes2,"infection due to infusion, transfusion and therapeutic injection (T80.2-)",T80.2-,T80
19,T81.4,Infection following a procedure,excludes2,"infection due to prosthetic devices, implants and grafts (T82.6-T82.7, T83.5-T83.6, T84.5-T84.7, T85.7)",T82.6-T82.7; T83.5-T83.6; T84.5-T84.7; T85.7,T82; T83; T84; T85
19,T81.4,Infection following a procedure,excludes2,obstetric surgical wound infection (O86.0-),O86.0-,O86
19,T81.4,Infection following a procedure,excludes2,postprocedural fever NOS (R50.82),R50.82,R50
19,T81.4,Infection following a procedure,excludes2,postprocedural retroperitoneal abscess (K68.11),K68.11,K68
19,T81.59,Other complications of foreign body accidentally left in body following procedure,excludes2,"obstruction or perforation due to prosthetic devices and implants intentionally left in body (T82.0-T82.5, T83.0-T83.4, T83.7, T84.0-T84.4, T85.0-T85.6)",T82.0-T82.5; T83.0-T83.4; T83.7; T84.0-T84.4; T85.0-T85.6,T82; T83; T84; T85
19,T81.6,Acute reaction to foreign substance accidentally left during a procedure,excludes2,complications of foreign body accidentally left in body cavity or operation wound following procedure (T81.5-),T81.5-,T81
19,T81.7,"Vascular complications following a procedure, not elsewhere classified",excludes2,"embolism due to prosthetic devices, implants and grafts (T82.8-, T83.81, T84.8-, T85.81-)",T82.8-; T83.81; T84.8-; T85.81-,T82; T83; T84; T85
19,T81.7,"Vascular complications following a procedure, not elsewhere classified",excludes2,"embolism following infusion, transfusion and therapeutic injection (T80.0)",T80.0,T80
19,T81.8,"Other complications of procedures, not elsewhere classified",excludes2,hypothermia following anesthesia (T88.51),T88.51,T88
19,T81.8,"Other complications of procedures, not elsewhere classified",excludes2,malignant hyperpyrexia due to anesthesia (T88.3),T88.3,T88
19,T82,"Complications of cardiac and vascular prosthetic devices, implants and grafts",excludes2,failure and rejection of transplanted organs and tissue (T86.-),T86.-,T86
19,T82.5,Mechanical complication of other cardiac and vascular devices and implants,excludes2,mechanical complication of epidural and subdural infusion catheter (T85.61),T85.61,T85
19,T83,"Complications of genitourinary prosthetic devices, implants and grafts",excludes2,failure and rejection of transplanted organs and tissue (T86.-),T86.-,T86
19,T83.0,Mechanical complication of urinary catheter,excludes2,complications of stoma of urinary tract (N99.5-),N99.5-,N99
19,T83.110,Breakdown (mechanical) of urinary electronic stimulator device,excludes2,Breakdown (mechanical) of electrode (lead) for sacral nerve neurostimulator (T85.111),T85.111,T85
19,T83.110,Breakdown (mechanical) of urinary electronic stimulator device,excludes2,"Breakdown (mechanical) of implanted electronic sacral neurostimulator, pulse generator or receiver (T85.113)",T85.113,T85
19,T83.120,Displacement of urinary electronic stimulator device,excludes2,Displacement of electrode (lead) for sacral nerve neurostimulator (T85.121),T85.121,T85
19,T83.120,Displacement of urinary electronic stimulator device,excludes2,"Displacement of implanted electronic sacral neurostimulator, pulse generator or receiver (T85.123)",T85.123,T85
19,T83.190,Other mechanical complication of urinary electronic stimulator device,excludes2,Other mechanical complication of electrode (lead) for sacral nerve neurostimulator (T85.191),T85.191,T85
19,T83.190,Other mechanical complication of urinary electronic stimulator device,excludes2,"Other mechanical complication of implanted electronic sacral neurostimulator, pulse generator or receiver (T85.193)",T85.193,T85
19,T83.51,Infection and inflammatory reaction due to urinary catheter,excludes2,complications of stoma of urinary tract (N99.5-),N99.5-,N99
19,T83.590,Infection and inflammatory reaction due to implanted urinary neurostimulation device,excludes2,Infection and inflammatory reaction due to electrode lead of sacral nerve neurostimulator (T85.732),T85.732,T85
19,T83.590,Infection and inflammatory reaction due to implanted urinary neurostimulation device,excludes2,Infection and inflammatory reaction due to pulse generator or receiver of sacral nerve neurostimulator (T85.734),T85.734,T85
19,T84,"Complications of internal orthopedic prosthetic devices, implants and grafts",excludes2,failure and rejection of transplanted organs and tissues (T86.-),T86.-,T86
19,T84,"Complications of internal orthopedic prosthetic devices, implants and grafts",excludes2,"fracture of bone following insertion of orthopedic implant, joint prosthesis or bone plate (M96.6)",M96.6,M96
19,T84.1,Mechanical complication of internal fixation device of bones of limb,excludes2,mechanical complication of internal fixation device of bones of feet (T84.2-),T84.2-,T84
19,T84.1,Mechanical complication of internal fixation device of bones of limb,excludes2,mechanical complication of internal fixation device of bones of fingers (T84.2-),T84.2-,T84
19,T84.1,Mechanical complication of internal fixation device of bones of limb,excludes2,mechanical complication of internal fixation device of bones of hands (T84.2-),T84.2-,T84
19,T84.1,Mechanical complication of internal fixation device of bones of limb,excludes2,mechanical complication of internal fixation device of bones of toes (T84.2-),T84.2-,T84
19,T84.3,"Mechanical complication of other bone devices, implants and grafts",excludes2,other complications of bone graft (T86.83-),T86.83-,T86
19,T85,"Complications of other internal prosthetic devices, implants and grafts",excludes2,failure and rejection of transplanted organs and tissue (T86.-),T86.-,T86
19,T85.3,"Mechanical complication of other ocular prosthetic devices, implants and grafts",excludes2,other complications of corneal graft (T86.84-),T86.84-,T86
19,T86.82,Complications of skin graft (allograft) (autograft),excludes2,complication of artificial skin graft (T85.693),T85.693,T85
19,T86.83,Complications of bone graft,excludes2,mechanical complications of bone graft (T84.3-),T84.3-,T84
19,T86.84,Complications of corneal transplant,excludes2,mechanical complications of corneal graft (T85.3-),T85.3-,T85
19,T87.89,Other complications of amputation stump,excludes2,phantom limb syndrome (G54.6-G54.7),G54.6-G54.7,G54
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,"complication following infusion, transfusion and therapeutic injection (T80.-)",T80.-,T80
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,complication following procedure NEC (T81.-),T81.-,T81
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,complications of anesthesia in labor and delivery (O74.-),O74.-,O74
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,complications of anesthesia in pregnancy (O29.-),O29.-,O29
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,complications of anesthesia in puerperium (O89.-),O89.-,O89
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,"complications of devices, implants and grafts (T82-T85)",T82-T85,T82
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,complications of obstetric surgery and procedure (O75.4),O75.4,O75
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,"dermatitis due to drugs and medicaments (L23.3, L24.4, L25.1, L27.0-L27.1)",L23.3; L24.4; L25.1; L27.0-L27.1,L23; L24; L25; L27
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,poisoning and toxic effects of drugs and chemicals (T36-T65 with fifth or sixth character 1-4),,
19,T88,"Other complications of surgical and medical care, not elsewhere classified",excludes2,specified complications classified elsewhere,,
