chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
19,T41,"Poisoning by, adverse effect of and underdosing of anesthetics and therapeutic gases",excludes1,opioids (T40.0-T40.2-),T40.0-T40.2-,T40
19,T41.0,"Poisoning by, adverse effect of and underdosing of inhaled anesthetics",excludes1,oxygen (T41.5-),T41.5-,T41
19,T42.3,"Poisoning by, adverse effect of and underdosing of barbiturates",excludes1,"poisoning by, adverse effect of and underdosing of thiobarbiturates (T41.1-)",T41.1-,T41
19,T42.6,"Poisoning by, adverse effect of and underdosing of other antiepileptic and sedative-hypnotic drugs",excludes1,"poisoning by, adverse effect of and underdosing of carbamazepine (T42.1-)",T42.1-,T42
19,T43.5,"Poisoning by, adverse effect of and underdosing of other and unspecified antipsychotics and neuroleptics",excludes1,"poisoning by, adverse effect of and underdosing of rauwolfia (T46.5-)",T46.5-,T46
19,T43.6,"Poisoning by, adverse effect of and underdosing of psychostimulants",excludes1,"poisoning by, adverse effect of and underdosing of cocaine (T40.5-)",T40.5-,T40
19,T44.5,"Poisoning by, adverse effect of and underdosing of predominantly beta-adrenoreceptor agonists",excludes1,"poisoning by, adverse effect of and underdosing of beta-adrenoreceptor agonists used in asthma therapy (T48.6-)",T48.6-,T48
19,T44.6,"Poisoning by, adverse effect of and underdosing of alpha-adrenoreceptor antagonists",excludes1,"poisoning by, adverse effect of and underdosing of ergot alkaloids (T48.0)",T48.0,T48
19,T45.0,"Poisoning by, adverse effect of and underdosing of antiallergic and antiemetic drugs",excludes1,"poisoning by, adverse effect of and underdosing of phenothiazine-based neuroleptics (T43.3)",T43.3,T43
19,T45.1,"Poisoning by, adverse effect of and underdosing of antineoplastic and immunosuppressive drugs",excludes1,"poisoning by, adverse effect of and underdosing of immune checkpoint inhibitors and immunostimulant drugs (T45.A)",T45.A,T45
19,T45.1,"Poisoning by, adverse effect of and underdosing of antineoplastic and immunosuppressive drugs",excludes1,"poisoning by, adverse effect of and underdosing of tamoxifen (T38.6)",T38.6,T38
19,T45.2X6,Underdosing of vitamins,excludes1,vitamin deficiencies (E50-E56),E50-E56,E50
19,T45.4X6,Underdosing of iron and its compounds,excludes1,iron deficiency (E61.1),E61.1,E61
19,T45.7X6,"Underdosing of anticoagulant antagonist, vitamin K and other coagulants",excludes1,vitamin K deficiency (E56.1),E56.1,E56
19,T45.A,"Poisoning by, adverse effect of and underdosing of immune checkpoint inhibitors and immunostimulant drugs",excludes1,"poisoning by, adverse effect of and underdosing of antineoplastic and immunosuppressive drug (T45.1)",T45.1,T45
19,T46,"Poisoning by, adverse effect of and underdosing of agents primarily affecting the cardiovascular system",excludes1,"poisoning by, adverse effect of and underdosing of metaraminol (T44.4)",T44.4,T44
19,T46.2,"Poisoning by, adverse effect of and underdosing of other antidysrhythmic drugs, not elsewhere classified",excludes1,"poisoning by, adverse effect of and underdosing of beta-adrenoreceptor antagonists (T44.7-)",T44.7-,T44
19,T46.3,"Poisoning by, adverse effect of and underdosing of coronary vasodilators",excludes1,"poisoning by, adverse effect of and underdosing of",,
19,T46.3,"Poisoning by, adverse effect of and underdosing of coronary vasodilators",excludes1,calcium-channel blockers (T46.1),T46.1,T46
19,T46.7,"Poisoning by, adverse effect of and underdosing of peripheral vasodilators",excludes1,"poisoning by, adverse effect of and underdosing of papaverine (T44.3)",T44.3,T44
19,T48.0,"Poisoning by, adverse effect of and underdosing of oxytocic drugs",excludes1,"poisoning by, adverse effect of and underdosing of estrogens, progestogens and antagonists (T38.4-T38.6)",T38.4-T38.6,T38
19,T48.6,"Poisoning by, adverse effect of and underdosing of antiasthmatics, not elsewhere classified",excludes1,"poisoning by, adverse effect of and underdosing of beta-adrenoreceptor agonists not used in asthma therapy (T44.5)",T44.5,T44
19,T48.6,"Poisoning by, adverse effect of and underdosing of antiasthmatics, not elsewhere classified",excludes1,"poisoning by, adverse effect of and underdosing of anterior pituitary [adenohypophyseal] hormones (T38.8)",T38.8,T38
19,Block T51-T65,Toxic effects of substances chiefly nonmedicinal as to source (T51-T65),excludes1,contact with and (suspected) exposure to toxic substances (Z77.-),Z77.-,Z77
19,T52,Toxic effect of organic solvents,excludes1,halogen derivatives of aliphatic and aromatic hydrocarbons (T53.-),T53.-,T53
19,T52.1,Toxic effects of benzene,excludes1,homologues of benzene (T52.2),T52.2,T52
19,T52.1,Toxic effects of benzene,excludes1,nitroderivatives and aminoderivatives of benzene and its homologues (T65.3),T65.3,T65
19,T56,Toxic effect of metals,excludes1,arsenic and its compounds (T57.0),T57.0,T57
19,T56,Toxic effect of metals,excludes1,manganese and its compounds (T57.2),T57.2,T57
19,T56.82,Toxic effect of gadolinium,excludes1,adverse effect of diagnostic agents (T50.8X5-),T50.8X5-,T50
19,T57.1,Toxic effect of phosphorus and its compounds,excludes1,organophosphate insecticides (T60.0),T60.0,T60
19,T59,"Toxic effect of other gases, fumes and vapors",excludes1,chlorofluorocarbons (T53.5),T53.5,T53
19,T60.1,Toxic effect of halogenated insecticides,excludes1,chlorinated hydrocarbon (T53.-),T53.-,T53
19,T60.4,Toxic effect of rodenticides,excludes1,strychnine and its salts (T65.1),T65.1,T65
19,T60.4,Toxic effect of rodenticides,excludes1,thallium (T56.81-),T56.81-,T56
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,"allergic reaction to food, such as:",,
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,anaphylactic reaction or shock due to adverse food reaction (T78.0-),T78.0-,T78
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,bacterial foodborne intoxications (A05.-),A05.-,A05
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,"dermatitis (L23.6, L25.4, L27.2)",L23.6; L25.4; L27.2,L23; L25; L27
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,food protein-induced enterocolitis syndrome (K52.21),K52.21,K52
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,food protein-induced enteropathy (K52.22),K52.22,K52
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,gastroenteritis (noninfective) (K52.29),K52.29,K52
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of aflatoxin and other mycotoxins (T64),T64,T64
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of cyanides (T65.0-),T65.0-,T65
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of harmful algae bloom (T65.82-),T65.82-,T65
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of hydrogen cyanide (T57.3-),T57.3-,T57
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of mercury (T56.1-),T56.1-,T56
19,T61,Toxic effect of noxious substances eaten as seafood,excludes1,toxic effect of red tide (T65.82-),T65.82-,T65
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,"allergic reaction to food, such as:",,
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,anaphylactic shock (reaction) due to adverse food reaction (T78.0-),T78.0-,T78
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,bacterial food borne intoxications (A05.-),A05.-,A05
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,"dermatitis (L23.6, L25.4, L27.2)",L23.6; L25.4; L27.2,L23; L25; L27
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,food protein-induced enterocolitis syndrome (K52.21),K52.21,K52
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,food protein-induced enteropathy (K52.22),K52.22,K52
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,gastroenteritis (noninfective) (K52.29),K52.29,K52
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,toxic effect of aflatoxin and other mycotoxins (T64),T64,T64
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,toxic effect of cyanides (T65.0-),T65.0-,T65
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,toxic effect of hydrogen cyanide (T57.3-),T57.3-,T57
19,T62,Toxic effect of other noxious substances eaten as food,excludes1,toxic effect of mercury (T56.1-),T56.1-,T56
19,T63.6,Toxic effect of contact with other venomous marine animals,excludes1,sea-snake venom (T63.09),T63.09,T63
19,T63.81,Toxic effect of contact with venomous frog,excludes1,contact with nonvenomous frog (W62.0),W62.0,W62
19,T63.82,Toxic effect of contact with venomous toad,excludes1,contact with nonvenomous toad (W62.1),W62.1,W62
19,T63.83,Toxic effect of contact with other venomous amphibian,excludes1,contact with nonvenomous amphibian (W62.9),W62.9,W62
19,T65.0,Toxic effect of cyanides,excludes1,hydrogen cyanide (T57.3-),T57.3-,T57
19,T66,"Radiation sickness, unspecified",excludes1,"specified adverse effects of radiation, such as:",,
19,T66,"Radiation sickness, unspecified",excludes1,burns (T20-T31),T20-T31,T20
19,T66,"Radiation sickness, unspecified",excludes1,leukemia (C91-C95),C91-C95,C91
19,T66,"Radiation sickness, unspecified",excludes1,radiation gastroenteritis and colitis (K52.0),K52.0,K52
19,T66,"Radiation sickness, unspecified",excludes1,radiation pneumonitis (J70.0),J70.0,J70
19,T66,"Radiation sickness, unspecified",excludes1,radiation related disorders of the skin and subcutaneous tissue (L55-L59),L55-L59,L55
19,T66,"Radiation sickness, unspecified",excludes1,sunburn (L55.-),L55.-,L55
19,T67,Effects of heat and light,excludes1,erythema [dermatitis] ab igne (L59.0),L59.0,L59
19,T67,Effects of heat and light,excludes1,malignant hyperpyrexia due to anesthesia (T88.3),T88.3,T88
19,T67,Effects of heat and light,excludes1,radiation-related disorders of the skin and subcutaneous tissue (L55-L59),L55-L59,L55
19,T67.3,"Heat exhaustion, anhydrotic",excludes1,heat exhaustion due to salt depletion (T67.4),T67.4,T67
19,T68,Hypothermia,excludes1,hypothermia following anesthesia (T88.51),T88.51,T88
19,T68,Hypothermia,excludes1,hypothermia not associated with low environmental temperature (R68.0),R68.0,R68
19,T68,Hypothermia,excludes1,hypothermia of newborn (P80.-),P80.-,P80
19,T71,Asphyxiation,excludes1,acute respiratory distress (syndrome) (J80),J80,J80
19,T71,Asphyxiation,excludes1,anoxia due to high altitude (T70.2),T70.2,T70
19,T71,Asphyxiation,excludes1,asphyxia NOS (R09.01),R09.01,R09
19,T71,Asphyxiation,excludes1,asphyxia from carbon monoxide (T58.-),T58.-,T58
19,T71,Asphyxiation,excludes1,asphyxia from inhalation of food or foreign body (T17.-),T17.-,T17
19,T71,Asphyxiation,excludes1,"asphyxia from other gases, fumes and vapors (T59.-)",T59.-,T59
19,T71,Asphyxiation,excludes1,respiratory distress (syndrome) in newborn (P22.-),P22.-,P22
19,T74,"Adult and child abuse, neglect and other maltreatment, confirmed",excludes1,"abuse and maltreatment in pregnancy (O9A.3-, O9A.4-, O9A.5-)",O9A.3-; O9A.4-; O9A.5-,O9A
19,T74,"Adult and child abuse, neglect and other maltreatment, confirmed",excludes1,"adult and child maltreatment, suspected (T76.-)",T76.-,T76
19,T75,Other and unspecified effects of other external causes,excludes1,adverse effects NEC (T78.-),T78.-,T78
19,T75.1,Unspecified effects of drowning and nonfatal submersion,excludes1,specified effects of drowning- code to effects,,
19,T75.23,Vertigo from infrasound,excludes1,vertigo NOS (R42),R42,R42
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"adult and child maltreatment, confirmed (T74.-)",T74.-,T74
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"suspected abuse and maltreatment in pregnancy (O9A.3-, O9A.4-, O9A.5-)",O9A.3-; O9A.4-; O9A.5-,O9A
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"suspected adult physical abuse, ruled out (Z04.71)",Z04.71,Z04
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"suspected adult sexual abuse, ruled out (Z04.41)",Z04.41,Z04
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"suspected child physical abuse, ruled out (Z04.72)",Z04.72,Z04
19,T76,"Adult and child abuse, neglect and other maltreatment, suspected",excludes1,"suspected child sexual abuse, ruled out (Z04.42)",Z04.42,Z04
19,T76.2,"Sexual abuse, suspected",excludes1,"alleged abuse, ruled out (Z04.7)",Z04.7,Z04
19,T78.070,Anaphylactic reaction due to milk and dairy products with tolerance to baked milk,excludes1,Anaphylactic reaction due to milk and dairy products with reactivity to baked milk (T78.071),T78.071,T78
19,T78.071,Anaphylactic reaction due to milk and dairy products with reactivity to baked milk,excludes1,Anaphylactic reaction due to milk and dairy products with tolerance to baked milk (T78.070),T78.070,T78
19,T78.080,Anaphylactic reaction due to egg with tolerance to baked egg,excludes1,Anaphylactic reaction due to egg with reactivity to baked egg (T78.081),T78.081,T78
19,T78.081,Anaphylactic reaction due to egg with reactivity to baked egg,excludes1,Anaphylactic reaction due to egg with tolerance to baked egg (T78.080),T78.080,T78
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes1,anaphylactic reaction or shock due to adverse food reaction (T78.0-),T78.0-,T78
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes1,anaphylactic reaction due to food (T78.0-),T78.0-,T78
19,T78.1,"Other adverse food reactions, not elsewhere classified",excludes1,bacterial food borne intoxications (A05.-),A05.-,A05
19,T78.110,Other adverse food reactions due to milk and dairy products with tolerance to baked milk,excludes1,Other adverse food reaction due to milk and dairy products with reactivity to baked milk (T78.111),T78.111,T78
19,T78.111,Other adverse food reaction due to milk and dairy products with reactivity to baked milk,excludes1,Other adverse food reaction due to milk and dairy products with tolerance to baked milk (T78.110),T78.110,T78
19,T78.120,Other adverse food reaction due to egg with tolerance to baked egg,excludes1,Other adverse food reaction due to egg with reactivity to baked egg (T78.121),T78.121,T78
19,T78.121,Other adverse food reaction due to egg with reactivity to baked egg,excludes1,Other adverse food reaction due to egg with tolerance to baked egg (T78.120),T78.120,T78
19,T78.2,"Anaphylactic shock, unspecified",excludes1,anaphylactic reaction or shock due to adverse effect of correct medicinal substance properly administered (T88.6),T88.6,T88
19,T78.2,"Anaphylactic shock, unspecified",excludes1,anaphylactic reaction or shock due to adverse food reaction (T78.0-),T78.0-,T78
19,T78.2,"Anaphylactic shock, unspecified",excludes1,anaphylactic reaction or shock due to serum (T80.5-),T80.5-,T80
19,T78.3,Angioneurotic edema,excludes1,serum urticaria (T80.6-),T80.6-,T80
19,T78.3,Angioneurotic edema,excludes1,urticaria (L50.-),L50.-,L50
19,T78.4,Other and unspecified allergy,excludes1,specified types of allergic reaction such as:,,
19,T78.4,Other and unspecified allergy,excludes1,allergic diarrhea (K52.29),K52.29,K52
19,T78.4,Other and unspecified allergy,excludes1,allergic gastroenteritis and colitis (K52.29),K52.29,K52
19,T78.4,Other and unspecified allergy,excludes1,"dermatitis (L23-L25, L27.-)",L23-L25; L27.-,L23; L27
19,T78.4,Other and unspecified allergy,excludes1,food protein-induced enterocolitis syndrome (K52.21),K52.21,K52
19,T78.4,Other and unspecified allergy,excludes1,food protein-induced enteropathy (K52.22),K52.22,K52
19,T78.4,Other and unspecified allergy,excludes1,hay fever (J30.1),J30.1,J30
19,T79.0,Air embolism (traumatic),excludes1,"air embolism complicating abortion or ectopic or molar pregnancy (O00-O07, O08.2)",O00-O07; O08.2,O00; O08
19,T79.0,Air embolism (traumatic),excludes1,"air embolism complicating pregnancy, childbirth and the puerperium (O88.0)",O88.0,O88
19,T79.0,Air embolism (traumatic),excludes1,"air embolism following infusion, transfusion, and therapeutic injection (T80.0)",T80.0,T80
19,T79.0,Air embolism (traumatic),excludes1,air embolism following procedure NEC (T81.7-),T81.7-,T81
19,T79.1,Fat embolism (traumatic),excludes1,fat embolism complicating:,,
19,T79.1,Fat embolism (traumatic),excludes1,"abortion or ectopic or molar pregnancy (O00-O07, O08.2)",O00-O07; O08.2,O00; O08
19,T79.1,Fat embolism (traumatic),excludes1,"pregnancy, childbirth and the puerperium (O88.8)",O88.8,O88
19,T79.4,Traumatic shock,excludes1,anaphylactic shock due to adverse food reaction (T78.0-),T78.0-,T78
19,T79.4,Traumatic shock,excludes1,anaphylactic shock due to correct medicinal substance properly administered (T88.6),T88.6,T88
19,T79.4,Traumatic shock,excludes1,anaphylactic shock due to serum (T80.5-),T80.5-,T80
19,T79.4,Traumatic shock,excludes1,anaphylactic shock NOS (T78.2),T78.2,T78
19,T79.4,Traumatic shock,excludes1,electric shock (T75.4),T75.4,T75
19,T79.4,Traumatic shock,excludes1,nontraumatic shock NEC (R57.-),R57.-,R57
19,T79.4,Traumatic shock,excludes1,obstetric shock (O75.1),O75.1,O75
19,T79.4,Traumatic shock,excludes1,postprocedural shock (T81.1-),T81.1-,T81
19,T79.4,Traumatic shock,excludes1,septic shock (R65.21),R65.21,R65
19,T79.4,Traumatic shock,excludes1,"shock complicating abortion or ectopic or molar pregnancy (O00-O07, O08.3)",O00-O07; O08.3,O00; O08
19,T79.4,Traumatic shock,excludes1,shock due to anesthesia (T88.2),T88.2,T88
19,T79.4,Traumatic shock,excludes1,shock due to lightning (T75.01),T75.01,T75
19,T79.4,Traumatic shock,excludes1,shock NOS (R57.9),R57.9,R57
19,T79.A,Traumatic compartment syndrome,excludes1,fibromyalgia (M79.7),M79.7,M79
19,T79.A,Traumatic compartment syndrome,excludes1,nontraumatic compartment syndrome (M79.A-),M79.A-,M79
19,T80.3,ABO incompatibility reaction due to transfusion of blood or blood products,excludes1,minor blood group antigens reactions (Duffy) (E) (K) (Kell) (Kidd) (Lewis) (M) (N) (P) (S) (T80.A-),T80.A-,T80
19,T80.5,Anaphylactic reaction due to serum,excludes1,ABO incompatibility reaction due to transfusion of blood or blood products (T80.3-),T80.3-,T80
19,T80.5,Anaphylactic reaction due to serum,excludes1,allergic reaction or shock NOS (T78.2),T78.2,T78
19,T80.5,Anaphylactic reaction due to serum,excludes1,anaphylactic reaction or shock NOS (T78.2),T78.2,T78
19,T80.5,Anaphylactic reaction due to serum,excludes1,anaphylactic reaction or shock due to adverse effect of correct medicinal substance properly administered (T88.6),T88.6,T88
19,T80.5,Anaphylactic reaction due to serum,excludes1,other serum reaction (T80.6-),T80.6-,T80
19,T80.91,"Hemolytic transfusion reaction, unspecified incompatibility",excludes1,ABO incompatibility with hemolytic transfusion reaction (T80.31-),T80.31-,T80
19,T80.91,"Hemolytic transfusion reaction, unspecified incompatibility",excludes1,Non-ABO incompatibility with hemolytic transfusion reaction (T80.A1-),T80.A1-,T80
19,T80.91,"Hemolytic transfusion reaction, unspecified incompatibility",excludes1,Rh incompatibility with hemolytic transfusion reaction (T80.41-),T80.41-,T80
19,T81.1,Postprocedural shock,excludes1,anaphylactic shock NOS (T78.2),T78.2,T78
19,T81.1,Postprocedural shock,excludes1,anaphylactic shock due to correct substance properly administered (T88.6),T88.6,T88
19,T81.1,Postprocedural shock,excludes1,anaphylactic shock due to serum (T80.5-),T80.5-,T80
19,T81.1,Postprocedural shock,excludes1,electric shock (T75.4),T75.4,T75
19,T81.1,Postprocedural shock,excludes1,obstetric shock (O75.1),O75.1,O75
19,T81.1,Postprocedural shock,excludes1,shock due to anesthesia (T88.2),T88.2,T88
19,T81.1,Postprocedural shock,excludes1,"shock following abortion or ectopic or molar pregnancy (O00-O07, O08.3)",O00-O07; O08.3,O00; O08
19,T81.1,Postprocedural shock,excludes1,traumatic shock (T79.4),T79.4,T79
19,T81.3,"Disruption of wound, not elsewhere classified",excludes1,breakdown (mechanical) of permanent sutures (T85.612),T85.612,T85
19,T81.3,"Disruption of wound, not elsewhere classified",excludes1,displacement of permanent sutures (T85.622),T85.622,T85
19,T81.3,"Disruption of wound, not elsewhere classified",excludes1,disruption of cesarean delivery wound (O90.0),O90.0,O90
19,T81.3,"Disruption of wound, not elsewhere classified",excludes1,disruption of perineal obstetric wound (O90.1),O90.1,O90
19,T81.3,"Disruption of wound, not elsewhere classified",excludes1,mechanical complication of permanent sutures NEC (T85.692),T85.692,T85
19,T81.31,"Disruption of external operation (surgical) wound, not elsewhere classified",excludes1,dehiscence of amputation stump (T87.81),T87.81,T87
19,T81.7,"Vascular complications following a procedure, not elsewhere classified",excludes1,"embolism complicating abortion or ectopic or molar pregnancy (O00-O07, O08.2)",O00-O07; O08.2,O00; O08
19,T81.7,"Vascular complications following a procedure, not elsewhere classified",excludes1,"embolism complicating pregnancy, childbirth and the puerperium (O88.-)",O88.-,O88
19,T81.7,"Vascular complications following a procedure, not elsewhere classified",excludes1,traumatic embolism (T79.0),T79.0,T79
19,T82.0,Mechanical complication of heart valve prosthesis,excludes1,mechanical complication of biological heart valve graft (T82.22-),T82.22-,T82
19,T82.2,Mechanical complication of coronary artery bypass graft and biological heart valve graft,excludes1,mechanical complication of artificial heart valve prosthesis (T82.0-),T82.0-,T82
19,T82.4,Mechanical complication of vascular dialysis catheter,excludes1,mechanical complication of intraperitoneal dialysis catheter (T85.62),T85.62,T85
19,T84.01,Broken internal joint prosthesis,excludes1,periprosthetic joint implant fracture (M97.-),M97.-,M97
19,T85.611,Breakdown (mechanical) of intraperitoneal dialysis catheter,excludes1,mechanical complication of vascular dialysis catheter (T82.4-),T82.4-,T82
19,T85.612,Breakdown (mechanical) of permanent sutures,excludes1,mechanical complication of permanent (wire) suture used in bone repair (T84.1-T84.2),T84.1-T84.2,T84
19,T85.621,Displacement of intraperitoneal dialysis catheter,excludes1,mechanical complication of vascular dialysis catheter (T82.4-),T82.4-,T82
19,T85.622,Displacement of permanent sutures,excludes1,mechanical complication of permanent (wire) suture used in bone repair (T84.1-T84.2),T84.1-T84.2,T84
19,T85.631,Leakage of intraperitoneal dialysis catheter,excludes1,mechanical complication of vascular dialysis catheter (T82.4),T82.4,T82
19,T85.691,Other mechanical complication of intraperitoneal dialysis catheter,excludes1,mechanical complication of vascular dialysis catheter (T82.4),T82.4,T82
19,T85.692,Other mechanical complication of permanent sutures,excludes1,mechanical complication of permanent (wire) suture used in bone repair (T84.1-T84.2),T84.1-T84.2,T84
19,T86.2,Complications of heart transplant,excludes1,complication of:,,
19,T86.2,Complications of heart transplant,excludes1,artificial heart device (T82.5-),T82.5-,T82
19,T86.2,Complications of heart transplant,excludes1,heart-lung transplant (T86.3-),T86.3-,T86
19,T86.290,Cardiac allograft vasculopathy,excludes1,"atherosclerosis of coronary arteries (I25.75-, I25.76-, I25.81-)",I25.75-; I25.76-; I25.81-,I25
19,T86.81,Complications of lung transplant,excludes1,complication of heart-lung transplant (T86.3-),T86.3-,T86
19,T88.1,"Other complications following immunization, not elsewhere classified",excludes1,vaccinia not from vaccine (B08.011),B08.011,B08
19,T88.2,Shock due to anesthesia,excludes1,complications of anesthesia (in):,,
19,T88.2,Shock due to anesthesia,excludes1,labor and delivery (O74.-),O74.-,O74
19,T88.2,Shock due to anesthesia,excludes1,pregnancy (O29.-),O29.-,O29
19,T88.2,Shock due to anesthesia,excludes1,puerperium (O89.-),O89.-,O89
19,T88.2,Shock due to anesthesia,excludes1,postprocedural shock NOS (T81.1-),T81.1-,T81
19,T88.6,Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered,excludes1,anaphylactic reaction due to serum (T80.5-),T80.5-,T80
19,T88.6,Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered,excludes1,anaphylactic shock or reaction due to adverse food reaction (T78.0-),T78.0-,T78
19,T88.7,Unspecified adverse effect of drug or medicament,excludes1,"specified adverse effects of drugs and medicaments (A00-R94 and T80-T88.6, T88.8)",T88.8,T88
20,Block V00-V99,Transport accidents (V00-V99),excludes1,agricultural vehicles in stationary use or maintenance (W31.-),W31.-,W31
20,Block V00-V99,Transport accidents (V00-V99),excludes1,assault by crashing of motor vehicle (Y03.-),Y03.-,Y03
20,Block V00-V99,Transport accidents (V00-V99),excludes1,automobile or motor cycle in stationary use or maintenance- code to type of accident,,
20,Block V00-V99,Transport accidents (V00-V99),excludes1,"crashing of motor vehicle, undetermined intent (Y32)",Y32,Y32
20,Block V00-V99,Transport accidents (V00-V99),excludes1,intentional self-harm by crashing of motor vehicle (X82),X82,X82
20,Block V00-V09,Pedestrian injured in transport accident (V00-V09),excludes1,fall due to non-transport collision with other person (W03),W03,W03
20,Block V00-V09,Pedestrian injured in transport accident (V00-V09),excludes1,pedestrian on foot falling (slipping) on ice and snow (W00.-),W00.-,W00
20,Block V00-V09,Pedestrian injured in transport accident (V00-V09),excludes1,struck or bumped by another person (W51),W51,W51
20,V00,Pedestrian conveyance accident,excludes1,collision with another person without fall (W51),W51,W51
20,V00,Pedestrian conveyance accident,excludes1,fall due to person on foot colliding with another person on foot (W03),W03,W03
20,V00,Pedestrian conveyance accident,excludes1,"fall from non-moving wheelchair, nonmotorized scooter and motorized mobility scooter without collision (W05.-)",W05.-,W05
20,V00,Pedestrian conveyance accident,excludes1,pedestrian (conveyance) collision with other land transport vehicle (V01-V09),V01-V09,V01
20,V00,Pedestrian conveyance accident,excludes1,pedestrian on foot falling (slipping) on ice and snow (W00.-),W00.-,W00
20,V00.1,Rolling-type pedestrian conveyance accident,excludes1,accident with baby stroller (V00.82-),V00.82-,V00
20,V00.1,Rolling-type pedestrian conveyance accident,excludes1,accident with wheelchair (powered) (V00.81-),V00.81-,V00
20,V00.1,Rolling-type pedestrian conveyance accident,excludes1,accident with motorized mobility scooter (V00.83-),V00.83-,V00
20,V00.118,Other in-line roller-skate accident,excludes1,roller-skater collision with other land transport vehicle (V01-V09 with 5th character 1),,
20,V00.128,Other non-in-line roller-skating accident,excludes1,roller-skater collision with other land transport vehicle (V01-V09 with 5th character 1),,
20,V00.138,Other skateboard accident,excludes1,skateboarder collision with other land transport vehicle (V01-V09 with 5th character 2),,
20,V00.14,Scooter (nonmotorized) accident,excludes1,motor scooter accident (V20-V29),V20-V29,V20
20,V00.148,Other scooter (nonmotorized) accident,excludes1,scooter (nonmotorized) collision with other land transport vehicle (V01-V09 with fifth character 9),,
20,V00.218,Other ice-skates accident,excludes1,ice-skater collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V00.228,Other sled accident,excludes1,sled collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V00.288,Other accident on other gliding-type pedestrian conveyance,excludes1,gliding-type pedestrian conveyance collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V00.318,Other snowboard accident,excludes1,snowboarder collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V00.328,Other snow-ski accident,excludes1,snow-skier collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V00.811,Fall from moving wheelchair (powered),excludes1,fall from non-moving wheelchair (W05.0),W05.0,W05
20,V00.831,Fall from motorized mobility scooter,excludes1,fall from non-moving motorized mobility scooter (W05.2),W05.2,W05
20,V00.898,Other accident on other pedestrian conveyance,excludes1,other pedestrian (conveyance) collision with other land transport vehicle (V01-V09 with 5th character 9),,
20,V04,Pedestrian injured in collision with heavy transport vehicle or bus,excludes1,"pedestrian injured in collision with military vehicle (V09.01, V09.21)",V09.01; V09.21,V09
20,V06,Pedestrian injured in collision with other nonmotor vehicle,excludes1,pedestrian injured in collision with pedestrian conveyance (V00.0-),V00.0-,V00
20,V10,Pedal cycle rider injured in collision with pedestrian or animal,excludes1,pedal cycle rider collision with animal-drawn vehicle or animal being ridden (V16.-),V16.-,V16
20,V14,Pedal cycle rider injured in collision with heavy transport vehicle or bus,excludes1,pedal cycle rider injured in collision with military vehicle (V19.81),V19.81,V19
20,Block V20-V29,Motorcycle rider injured in transport accident (V20-V29),excludes1,three-wheeled motor vehicle (V30-V39),V30-V39,V30
20,V20,Motorcycle rider injured in collision with pedestrian or animal,excludes1,motorcycle rider collision with animal-drawn vehicle or animal being ridden (V26.-),V26.-,V26
20,V24,Motorcycle rider injured in collision with heavy transport vehicle or bus,excludes1,motorcycle rider injured in collision with military vehicle (V29.818),V29.818,V29
20,Block V30-V39,Occupant of three-wheeled motor vehicle injured in transport accident (V30-V39),excludes1,all-terrain vehicles (V86.-),V86.-,V86
